id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
483,India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-07-2021 11:00:00",NO2,26,30,28,NA
484,India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-07-2021 11:00:00",NH3,5,7,6,NA
485,India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-07-2021 11:00:00",SO2,11,18,13,NA
486,India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-07-2021 11:00:00",CO,5,10,7,NA
487,India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","13-07-2021 11:00:00",OZONE,5,39,23,NA
488,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",PM2.5,41,328,103,NA
489,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",PM10,38,207,91,NA
490,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",NO2,3,8,6,NA
491,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",NH3,9,11,10,NA
492,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",SO2,7,127,30,NA
493,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",CO,41,148,69,NA
494,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","13-07-2021 11:00:00",OZONE,3,78,30,NA
495,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",PM2.5,13,111,64,NA
496,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",PM10,47,154,77,NA
497,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",NO2,6,6,6,NA
498,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",NH3,2,3,3,NA
499,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",SO2,6,20,11,NA
500,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",CO,17,49,36,NA
501,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","13-07-2021 11:00:00",OZONE,1,10,3,NA
502,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",PM2.5,42,67,55,NA
503,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",PM10,46,100,69,NA
504,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",NO2,31,33,31,NA
505,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",NH3,6,7,6,NA
506,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",SO2,1,2,1,NA
507,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",CO,8,28,21,NA
508,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","13-07-2021 11:00:00",OZONE,1,9,3,NA
509,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
510,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
511,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",NO2,12,13,13,NA
512,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",NH3,5,6,6,NA
513,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",SO2,11,14,12,NA
514,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",CO,18,44,29,NA
515,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","13-07-2021 11:00:00",OZONE,1,9,4,NA
516,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","13-07-2021 11:00:00",PM2.5,6,110,44,NA
517,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","13-07-2021 11:00:00",NO2,24,114,48,NA
518,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","13-07-2021 11:00:00",SO2,13,27,17,NA
519,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","13-07-2021 11:00:00",CO,25,67,41,NA
520,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB","13-07-2021 11:00:00",OZONE,4,4,4,NA
521,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",PM2.5,6,57,28,NA
522,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",PM10,12,54,33,NA
523,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",NO2,1,20,11,NA
524,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",NH3,7,9,8,NA
525,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",SO2,2,8,5,NA
526,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",CO,12,21,15,NA
527,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","13-07-2021 11:00:00",OZONE,20,52,37,NA
528,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
529,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
530,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
531,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-07-2021 11:00:00",CO,NA,NA,NA,NA
532,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","13-07-2021 11:00:00",OZONE,NA,NA,NA,NA
533,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",PM2.5,41,101,74,NA
534,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",PM10,41,82,69,NA
535,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",NO2,2,10,5,NA
536,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",NH3,13,21,17,NA
537,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",SO2,1,3,2,NA
538,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",CO,16,28,26,NA
539,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","13-07-2021 11:00:00",OZONE,5,42,23,NA
540,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",PM2.5,35,103,57,NA
541,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",PM10,36,78,58,NA
542,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",NO2,12,13,12,NA
543,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",NH3,7,8,8,NA
544,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",SO2,1,4,3,NA
545,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",CO,15,30,22,NA
546,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","13-07-2021 11:00:00",OZONE,16,29,21,NA
547,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-07-2021 11:00:00",PM2.5,27,87,58,NA
548,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-07-2021 11:00:00",NO2,6,76,33,NA
549,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-07-2021 11:00:00",SO2,2,19,11,NA
550,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-07-2021 11:00:00",CO,15,75,38,NA
551,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","13-07-2021 11:00:00",OZONE,3,49,22,NA
552,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",PM2.5,32,96,66,NA
553,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",PM10,32,75,56,NA
554,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",NO2,23,52,34,NA
555,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",NH3,5,13,9,NA
556,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
557,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",CO,18,54,41,NA
558,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","13-07-2021 11:00:00",OZONE,19,55,36,NA
559,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",PM2.5,6,64,38,NA
560,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",PM10,4,58,34,NA
561,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",NO2,23,31,26,NA
562,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",NH3,13,24,18,NA
563,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",SO2,10,14,12,NA
564,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",CO,22,27,24,NA
565,India,Haryana,Jind,"Police Lines, Jind - HSPCB","13-07-2021 11:00:00",OZONE,14,36,19,NA
566,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",PM2.5,16,50,28,NA
567,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",PM10,18,58,35,NA
568,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",NO2,4,14,8,NA
569,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",NH3,2,23,8,NA
570,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
571,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",CO,15,26,19,NA
572,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","13-07-2021 11:00:00",OZONE,19,32,23,NA
573,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
574,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
575,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
576,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
577,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
578,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",CO,NA,NA,NA,NA
579,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","13-07-2021 11:00:00",OZONE,NA,NA,NA,NA
580,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",PM2.5,16,65,37,NA
581,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",PM10,17,69,42,NA
582,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",NO2,8,26,17,NA
583,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",NH3,3,5,4,NA
584,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",SO2,3,13,6,NA
585,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",CO,8,31,18,NA
586,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","13-07-2021 11:00:00",OZONE,6,61,36,NA
587,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",PM2.5,22,162,44,NA
588,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",PM10,15,80,37,NA
589,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",NO2,15,21,19,NA
590,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",NH3,11,13,12,NA
591,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",SO2,1,51,23,NA
592,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",CO,32,82,37,NA
593,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","13-07-2021 11:00:00",OZONE,2,19,7,NA
594,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",PM2.5,26,78,59,NA
595,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",PM10,23,70,51,NA
596,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",NO2,3,11,7,NA
597,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",NH3,1,8,4,NA
598,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",SO2,1,7,4,NA
599,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",CO,16,34,29,NA
600,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","13-07-2021 11:00:00",OZONE,13,81,41,NA
601,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",PM2.5,39,108,66,NA
602,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",PM10,77,116,101,NA
603,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",NO2,12,21,15,NA
604,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",NH3,4,5,5,NA
605,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",SO2,2,3,2,NA
606,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",CO,1,13,6,NA
607,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","13-07-2021 11:00:00",OZONE,16,27,21,NA
608,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",PM2.5,48,69,57,NA
609,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",PM10,56,100,72,NA
610,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",NO2,7,12,7,NA
611,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",NH3,6,9,6,NA
612,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",SO2,1,42,15,NA
613,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",CO,36,105,59,NA
614,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","13-07-2021 11:00:00",OZONE,4,39,21,NA
615,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-07-2021 11:00:00",PM2.5,11,44,27,NA
616,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-07-2021 11:00:00",NO2,19,38,30,NA
617,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-07-2021 11:00:00",SO2,2,16,10,NA
618,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-07-2021 11:00:00",CO,1,79,51,NA
619,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","13-07-2021 11:00:00",OZONE,18,43,30,NA
620,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",PM2.5,2,48,28,NA
621,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",PM10,4,67,44,NA
622,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",NO2,10,164,19,NA
623,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",NH3,2,19,3,NA
624,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",SO2,46,61,53,NA
625,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",CO,24,101,31,NA
626,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","13-07-2021 11:00:00",OZONE,37,41,39,NA
627,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-07-2021 11:00:00",PM2.5,38,335,130,NA
628,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-07-2021 11:00:00",NO2,67,115,85,NA
629,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-07-2021 11:00:00",SO2,1,103,18,NA
630,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-07-2021 11:00:00",CO,16,54,30,NA
631,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","13-07-2021 11:00:00",OZONE,55,144,85,NA
632,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",PM2.5,1,75,19,NA
633,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",PM10,2,106,29,NA
634,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",NO2,10,12,11,NA
635,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",NH3,2,2,2,NA
636,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",SO2,11,36,18,NA
637,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",CO,2,37,13,NA
638,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","13-07-2021 11:00:00",OZONE,53,207,89,NA
639,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",PM2.5,13,53,32,NA
640,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",PM10,39,137,92,NA
641,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",NO2,27,52,38,NA
642,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",NH3,6,8,7,NA
643,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",SO2,7,14,10,NA
644,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",CO,12,21,16,NA
645,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","13-07-2021 11:00:00",OZONE,40,48,44,NA
646,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",PM2.5,39,96,59,NA
647,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",PM10,32,116,60,NA
648,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",NO2,12,36,20,NA
649,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",NH3,7,25,17,NA
650,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",SO2,1,32,7,NA
651,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",CO,20,67,46,NA
652,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB","13-07-2021 11:00:00",OZONE,2,24,7,NA
653,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",PM2.5,25,60,42,NA
654,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",PM10,22,80,52,NA
655,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",NO2,12,17,14,NA
656,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",NH3,4,11,5,NA
657,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",SO2,3,5,4,NA
658,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",CO,3,15,10,NA
659,India,JammuandKashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","13-07-2021 11:00:00",OZONE,1,46,16,NA
660,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",PM2.5,15,32,22,NA
661,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",PM10,19,45,30,NA
662,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",NO2,10,11,10,NA
663,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",NH3,1,1,1,NA
664,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",SO2,6,8,7,NA
665,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",CO,17,26,25,NA
666,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","13-07-2021 11:00:00",OZONE,8,17,11,NA
667,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",PM2.5,23,43,33,NA
668,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",PM10,41,53,47,NA
669,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",NO2,34,34,34,NA
670,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",SO2,10,11,11,NA
671,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",CO,5,106,46,NA
672,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","13-07-2021 11:00:00",OZONE,3,9,6,NA
673,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",PM2.5,38,39,38,NA
674,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",PM10,40,52,45,NA
675,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",NO2,44,47,46,NA
676,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",NH3,5,5,5,NA
677,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",SO2,1,18,5,NA
678,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",CO,NA,NA,NA,NA
679,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","13-07-2021 11:00:00",OZONE,7,32,14,NA
680,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
681,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
682,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
683,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
684,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
685,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",CO,NA,NA,NA,NA
686,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
687,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
688,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
689,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","13-07-2021 11:00:00",CO,28,98,70,NA
690,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",PM2.5,8,35,24,NA
691,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",PM10,18,46,32,NA
692,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",NO2,7,20,13,NA
693,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",NH3,1,1,1,NA
694,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",SO2,8,10,9,NA
695,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",CO,4,70,21,NA
696,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","13-07-2021 11:00:00",OZONE,20,25,22,NA
697,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
698,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",PM10,13,28,22,NA
699,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",NO2,7,22,14,NA
700,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
701,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",SO2,6,14,12,NA
702,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","13-07-2021 11:00:00",CO,3,17,8,NA
